,id,datum,n02ba,year,ATC Classification,Drug Classification
1583,4190,2018-04-05,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1584,4191,2018-05-05,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1585,4192,2018-06-05,0.25,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1586,4193,2018-07-05,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1587,4194,2018-08-05,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1588,4195,2018-09-05,7.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1589,4196,2018-10-05,6.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1590,4197,2018-11-05,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1591,4198,2018-12-05,5.15,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1592,4199,2018-05-13,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1593,4200,2018-05-14,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1594,4201,2018-05-15,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1595,4202,2018-05-16,2.5,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1596,4203,2018-05-17,3.5,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1597,4204,2018-05-18,6.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1598,4205,2018-05-19,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1599,4206,2018-05-20,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1600,4207,2018-05-21,2.15,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1601,4208,2018-05-22,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1602,4209,2018-05-23,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1603,4210,2018-05-24,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1604,4211,2018-05-25,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1605,4212,2018-05-26,7.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1606,4213,2018-05-27,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1607,4214,2018-05-28,1.2,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1608,4215,2018-05-29,3.3,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1609,4216,2018-05-30,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1610,4217,2018-05-31,1.35,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1611,4218,2018-01-06,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1612,4219,2018-02-06,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1613,4220,2018-03-06,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1614,4221,2018-04-06,6.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1615,4222,2018-05-06,1.05,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1616,4223,2018-06-06,0.15,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1617,4224,2018-07-06,0.25,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1618,4225,2018-08-06,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1619,4226,2018-09-06,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1620,4227,2018-10-06,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1621,4228,2018-11-06,3.1,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1622,4229,2018-12-06,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1623,4230,2018-06-13,1.2,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1624,4231,2018-06-14,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1625,4232,2018-06-15,0.3,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1626,4233,2018-06-16,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1627,4234,2018-06-17,6.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1628,4235,2018-06-18,2.1,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1629,4236,2018-06-19,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1630,4237,2018-06-20,2.5,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1631,4238,2018-06-21,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1632,4239,2018-06-22,4.15,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1633,4240,2018-06-23,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1634,4241,2018-06-24,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1635,4242,2018-06-25,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1636,4243,2018-06-26,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1637,4244,2018-06-27,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1638,4245,2018-06-28,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1639,4246,2018-06-29,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1640,4247,2018-06-30,7.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1641,4248,2018-01-07,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1642,4249,2018-02-07,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1643,4250,2018-03-07,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1644,4251,2018-04-07,3.5,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1645,4252,2018-05-07,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1646,4253,2018-06-07,1.25,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1647,4254,2018-07-07,7.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1648,4255,2018-08-07,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1649,4256,2018-09-07,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1650,4257,2018-10-07,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1651,4258,2018-11-07,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1652,4259,2018-12-07,7.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1653,4260,2018-07-13,1.15,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1654,4261,2018-07-14,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1655,4262,2018-07-15,3.5,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1656,4263,2018-07-16,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1657,4264,2018-07-17,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1658,4265,2018-07-18,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1659,4266,2018-07-19,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1660,4267,2018-07-20,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1661,4268,2018-07-21,0.3,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1662,4269,2018-07-22,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1663,4270,2018-07-23,2.1,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1664,4271,2018-07-24,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1665,4272,2018-07-25,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1666,4273,2018-07-26,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1667,4274,2018-07-27,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1668,4275,2018-07-28,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1669,4276,2018-07-29,2.1,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1670,4277,2018-07-30,5.3,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1671,4278,2018-07-31,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1672,4279,2018-01-08,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1673,4280,2018-02-08,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1674,4281,2018-03-08,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1675,4282,2018-04-08,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1676,4283,2018-05-08,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1677,4284,2018-06-08,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1678,4285,2018-07-08,8.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1679,4286,2018-08-08,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1680,4287,2018-09-08,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1681,4288,2018-10-08,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1682,4289,2018-11-08,6.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1683,4290,2018-12-08,6.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1684,4291,2018-08-13,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1685,4292,2018-08-14,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1686,4293,2018-08-15,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1687,4294,2018-08-16,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1688,4295,2018-08-17,2.4,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1689,4296,2018-08-18,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1690,4297,2018-08-19,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1691,4298,2018-08-20,4.2,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1692,4299,2018-08-21,2.15,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1693,4300,2018-08-22,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1694,4301,2018-08-23,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1695,4302,2018-08-24,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1696,4303,2018-08-25,3.2,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1697,4304,2018-08-26,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1698,4305,2018-08-27,9.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1699,4306,2018-08-28,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1700,4307,2018-08-29,1.3,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1701,4308,2018-08-30,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1702,4309,2018-08-31,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1703,4310,2018-01-09,2.2,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1704,4311,2018-02-09,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1705,4312,2018-03-09,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1706,4313,2018-04-09,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1707,4314,2018-05-09,1.5,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1708,4315,2018-06-09,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1709,4316,2018-07-09,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1710,4317,2018-08-09,6.1,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1711,4318,2018-09-09,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1712,4319,2018-10-09,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1713,4320,2018-11-09,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1714,4321,2018-12-09,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1715,4322,2018-09-13,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1716,4323,2018-09-14,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1717,4324,2018-09-15,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1718,4325,2018-09-16,3.25,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1719,4326,2018-09-17,3.75,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1720,4327,2018-09-18,3.7,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1721,4328,2018-09-19,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1722,4329,2018-09-20,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1723,4330,2018-09-21,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1724,4331,2018-09-22,1.5,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1725,4332,2018-09-23,3.25,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1726,4333,2018-09-24,5.5,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1727,4334,2018-09-25,3.3,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1728,4335,2018-09-26,6.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1729,4336,2018-09-27,4.6,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1730,4337,2018-09-28,3.7,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1731,4338,2018-09-29,2.15,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1732,4339,2018-09-30,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1733,4340,2018-01-10,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1734,4341,2018-02-10,3.5,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1735,4342,2018-03-10,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1736,4343,2018-04-10,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1737,4344,2018-05-10,1.1,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1738,4345,2018-06-10,3.2,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1739,4346,2018-07-10,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1740,4347,2018-08-10,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1741,4348,2018-09-10,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1742,4349,2018-10-10,4.1,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1743,4350,2018-11-10,2.1,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1744,4351,2018-12-10,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1745,4352,2018-10-13,3.25,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1746,4353,2018-10-14,6.2,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1747,4354,2018-10-15,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1748,4355,2018-10-16,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1749,4356,2018-10-17,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1750,4357,2018-10-18,1.1,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1751,4358,2018-10-19,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1752,4359,2018-10-20,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1753,4360,2018-10-21,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1754,4361,2018-10-22,3.3,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1755,4362,2018-10-23,0.45,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1756,4363,2018-10-24,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1757,4364,2018-10-25,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1758,4365,2018-10-26,4.6,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1759,4366,2018-10-27,2.2,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1760,4367,2018-10-28,1.6,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1761,4368,2018-10-29,2.35,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1762,4369,2018-10-30,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1763,4370,2018-10-31,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1764,4371,2018-01-11,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1765,4372,2018-02-11,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1766,4373,2018-03-11,6.2,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1767,4374,2018-04-11,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1768,4375,2018-05-11,6.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1769,4376,2018-06-11,10.55,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1770,4377,2018-07-11,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1771,4378,2018-08-11,6.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1772,4379,2018-09-11,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1773,4380,2018-10-11,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1774,4381,2018-11-11,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1775,4382,2018-12-11,7.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1776,4383,2018-11-13,6.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1777,4384,2018-11-14,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1778,4385,2018-11-15,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1779,4386,2018-11-16,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1780,4387,2018-11-17,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1781,4388,2018-11-18,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1782,4389,2018-11-19,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1783,4390,2018-11-20,4.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1784,4391,2018-11-21,3.25,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1785,4392,2018-11-22,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1786,4393,2018-11-23,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1787,4394,2018-11-24,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1788,4395,2018-11-25,3.15,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1789,4396,2018-11-26,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1790,4397,2018-11-27,2.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1791,4398,2018-11-28,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1792,4399,2018-11-29,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1793,4400,2018-11-30,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1794,4401,2018-01-12,2.05,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1795,4402,2018-02-12,10.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1796,4403,2018-03-12,2.1,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1797,4404,2018-04-12,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1798,4405,2018-05-12,3.5,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1799,4406,2018-06-12,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1800,4407,2018-07-12,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1801,4408,2018-08-12,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1802,4409,2018-09-12,4.1,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1803,4410,2018-10-12,1.5,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1804,4411,2018-11-12,8.35,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1805,4412,2018-12-12,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1806,4413,2018-12-13,3.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1807,4414,2018-12-14,0.2,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1808,4415,2018-12-15,3.45,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1809,4416,2018-12-16,0.2,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1810,4417,2018-12-17,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1811,4418,2018-12-18,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1812,4419,2018-12-19,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1813,4420,2018-12-20,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1814,4421,2018-12-21,0.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1815,4422,2018-12-22,4.5,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1816,4423,2018-12-23,2.3,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1817,4424,2018-12-24,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1818,4425,2018-12-25,5.1,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1819,4426,2018-12-26,2.15,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1820,4427,2018-12-27,3.05,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1821,4428,2018-12-28,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1822,4429,2018-12-29,1.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1823,4430,2018-12-30,5.0,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1824,4431,2018-12-31,5.2,2018,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1825,4432,2019-01-01,0.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1826,4433,2019-02-01,4.15,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1827,4434,2019-03-01,6.25,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1828,4435,2019-04-01,2.6,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1829,4436,2019-05-01,3.1,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1830,4437,2019-06-01,2.25,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1831,4438,2019-07-01,0.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1832,4439,2019-08-01,0.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1833,4440,2019-09-01,2.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1834,4441,2019-10-01,5.6,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1835,4442,2019-11-01,3.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
1836,4443,2019-12-01,5.0,2019,"Salicylic acid and derivatives, analgesics and antipyretics",Nervous System Drugs
